"gutenberg_id","text"
"x21839","made so rude a speech."
"x21839",""
"x21839","""Marianne can never keep long from that instrument you know, ma'am,"""
"x21839","said Elinor, endeavouring to smooth away the offence; ""and I do not"
"x21839","much wonder at it; for it is the very best toned piano-forte I ever"
"x21839","heard."""
"x21839",""
"x21839","The remaining five were now to draw their cards."
"x21839",""
"x21839","""Perhaps,"" continued Elinor, ""if I should happen to cut out, I may be"
"x21839","of some use to Miss Lucy Steele, in rolling her papers for her; and"
"x21839","there is so much still to be done to the basket, that it must be"
"x21839","impossible I think for her labour singly, to finish it this evening. I"
"x21839","should like the work exceedingly, if she would allow me a share in"
"x21839","it."""
"x21839",""
"x21839","""Indeed I shall be very much obliged to you for your help,"" cried"
"x21839","Lucy, ""for I find there is more to be done to it than I thought there"
"x21839","was; and it would be a shocking thing to disappoint dear Annamaria"
"x21839","after all."""
"x21839",""
"x21839","""Oh! that would be terrible, indeed,"" said Miss Steele. ""Dear little"
"x21839","soul, how I do love her!"""
"x21839",""
"x21839","""You are very kind,"" said Lady Middleton to Elinor; ""and as you"
"x21839","really like the work, perhaps you will be as well pleased not to cut"
"x21839","in till another rubber, or will you take your chance now?"""
"x21839",""
"x21839","Elinor joyfully profited by the first of these proposals, and thus by"
"x21839","a little of that address which Marianne could never condescend to"
"x21839","practise, gained her own end, and pleased Lady Middleton at the same"
"x21839","time. Lucy made room for her with ready attention, and the two fair"
"x21839","rivals were thus seated side by side at the same table, and, with the"
"x21839","utmost harmony, engaged in forwarding the same work. The pianoforte at"
"x21839","which Marianne, wrapped up in her own music and her own thoughts, had"
"x21839","by this time forgotten that any body was in the room besides herself,"
"x21839","was luckily so near them that Miss Dashwood now judged she might"
"x21839","safely, under the shelter of its noise, introduce the interesting"
"x21839","subject, without any risk of being heard at the card-table."
"x21839",""
"x21839",""
"x21839",""
"x21839",""
"x21839","CHAPTER XXIV"
"x21839",""
"x21839",""
"x21839","In a firm, though cautious tone, Elinor thus began."
"x21839",""
"x21839","""I should be undeserving of the confidence you have honoured me with,"
"x21839","if I felt no desire for its continuance, or no farther curiosity on"
"x21839","its subject. I will not apologize therefore for bringing it forward"
"x21839","again."""
"x21839",""
"x21839","""Thank you,"" cried Lucy warmly, ""for breaking the ice; you have set my"
"x21839","heart at ease by it; for I was somehow or other afraid I had offended"
"x21839","you by what I told you that Monday."""
"x21839",""
"x21839","""Offended me! How could you suppose so? Believe me,"" and Elinor spoke"
"x21839","it with the truest sincerity, ""nothing could be farther from my"
"x21839","intention than to give you such an idea. Could you have a motive for"
"x21839","the trust, that was not honourable and flattering to me?"""
"x21839",""
"x21839","""And yet I do assure you,"" replied Lucy, her little sharp eyes full of"
"x21839","meaning, ""there seemed to me to be a coldness and displeasure in your"
"x21839","manner that made me quite uncomfortable. I felt sure that you was"
"x21839","angry with me; and have been quarrelling with myself ever since, for"
"x21839","having took such a liberty as to trouble you with my affairs. But I am"
"x21839","very glad to find it was only my own fancy, and that you really do not"
"x21839","blame me. If you knew what a consolation it was to me to relieve my"
"x21839","heart speaking to you of what I am always thinking of every moment of"
"x21839","my life, your compassion would make you overlook every thing else I am"
"x21839","sure."""
"x21839",""
"x21839","""Indeed, I can easily believe that it was a very great relief to you,"
"x21839","to acknowledge your situation to me, and be assured that you shall"
"x21839","never have reason to repent it. Your case is a very unfortunate one;"
"x21839","you seem to me to be surrounded with difficulties, and you will have"
"x21839","need of all your mutual affection to support you under them. Mr."
"x21839","Ferrars, I believe, is entirely dependent on his mother."""
"x21839",""
"x21839","""He has only two thousand pounds of his own; it would be madness to"
"x21839","marry upon that, though for my own part, I could give up every"
"x21839","prospect of more without a sigh. I have been always used to a very"
"x21839","small income, and could struggle with any poverty for him; but I love"
"x21839","him too well to be the selfish means of robbing him, perhaps, of all"
"x21839","that his mother might give him if he married to please her. We must"
"x21839","wait, it may be for many years. With almost every other man in the"
"x21839","world, it would be an alarming prospect; but Edward's affection and"
"x21839","constancy nothing can deprive me of I know."""
"x21839",""
"x21839","""That conviction must be every thing to you; and he is undoubtedly"
"x21839","supported by the same trust in your's. If the strength of your"
"x21839","reciprocal attachment had failed, as between many people, and under"
"x21839","many circumstances it naturally would during a four years' engagement,"
"x21839","your situation would have been pitiable, indeed."""
"x21839",""
"x21839","Lucy here looked up; but Elinor was careful in guarding her"
"x21839","countenance from every expression that could give her words a"
"x21839","suspicious tendency."
"x21839",""
"x21839","""Edward's love for me,"" said Lucy, ""has been pretty well put to the"
"x21839","test, by our long, very long absence since we were first engaged, and"
"x21839","it has stood the trial so well, that I should be unpardonable to doubt"
"x21839","it now. I can safely say that he has never gave me one moment's alarm"
"x21839","on that account from the first."""
"x21839",""
"x21839","Elinor hardly knew whether to smile or sigh at this assertion."
"x21839",""
"x21839","Lucy went on. ""I am rather of a jealous temper too by nature, and from"
"x21839","our different situations in life, from his being so much more in the"
"x21839","world than me, and our continual separation, I was enough inclined for"
"x21839","suspicion, to have found out the truth in an instant, if there had"
"x21839","been the slightest alteration in his behaviour to me when we met, or"
"x21839","any lowness of spirits that I could not account for, or if he had"
"x21839","talked more of one lady than another, or seemed in any respect less"
"x21839","happy at Longstaple than he used to be. I do not mean to say that I am"
"x21839","particularly observant or quick-sighted in general, but in such a case"
"x21839","I am sure I could not be deceived."""
"x21839",""
"x21839","""All this,"" thought Elinor, ""is very pretty; but it can impose upon"
"x21839","neither of us."""
"x21839",""
"x21839","""But what,"" said she after a short silence, ""are your views? or have"
"x21839","you none but that of waiting for Mrs. Ferrars's death, which is a"
"x21839","melancholy and shocking extremity?--Is her son determined to submit to"
